facility_state,facility_county,nyt_id,facility_name,facility_type,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths
New Mexico,Torrance,C0E6843F,Torrance County ICE facility,Detention center,,,55,0,0,0.0
Texas,Hudspeth,A388D244,West Texas Detention Facility,Detention center,,,0,0,0,0.0
Texas,Nueces,D4AE7A19,Coastal Bend ICE facility,Detention center,,,12,0,0,0.0
Texas,Harris,D9E1FAAC,Houston ICE facility,Detention center,,,198,0,0,0.0
Texas,Polk,1BC96352,Polk County ICE facility,Detention center,,,35,0,0,0.0
Texas,Montgomery,49309590,Joe Corley ICE facility,Detention center,,,51,1,0,0.0
Texas,Montgomery,393C5619,Montgomery ICE Processing Center,Detention center,,,275,0,0,0.0
California,San Bernardino,C348D2C2,Adelanto ICE Processing Center,Detention center,,,270,0,0,0.0
California,Orange,265C2E16,James A. Musick Facility,Detention center,,,0,0,0,0.0
California,Orange,42A39F98,Santa Ana City Jail,Detention center,,,0,0,0,0.0
Florida,Baker,2563E0D6,Baker County ICE facility,Detention center,,,16,0,0,0.0
Florida,Broward,B7E9B3A6,Broward ICE Transitional Center,Detention center,,,252,0,0,0.0
Florida,Glades,DDE40BBE,Glades County ICE facility,Detention center,,,188,1,0,0.0
Florida,Miami-Dade,8B849CB4,Krome North ICE Service Processing Center,Detention center,,,242,0,0,0.0
Florida,Broward,74CD4D30,Larkin Behavioral Health ICE facility,Detention center,,,2,0,0,0.0
Puerto Rico,Guaynabo,004332CA,San Juan ICE staging facility,Detention center,,,1,0,0,0.0
Florida,Wakulla,B7FB3420,Wakulla County ICE facility,Detention center,,,43,0,0,0.0
New Jersey,Union,BC6EB58A,Elizabeth ICE facility,Detention center,,,39,0,0,0.0
Mississippi,Adams,5A6549BF,Adams County ICE facility,Detention center,,,162,0,0,0.0
Louisiana,Rapides,7F16C4D3,Alexandria ICE staging facility,Detention center,,,235,0,0,0.0
Louisiana,Allen,50A9BC4A,Allen Parish ICE facility,Detention center,,,12,0,0,0.0
Louisiana,Catahoula,85ED9152,Catahoula ICE facility,Detention center,,,119,0,0,0.0
Louisiana,Bossier,E0E43DEF,Bossier Medium Security Facility,Detention center,,,0,0,0,0.0
Alabama,Etowah,B44EAFEF,Etowah County ICE facility,Detention center,,,30,0,0,0.0
Oklahoma,Grady,E23851FC,Grady County Law Enforcement Center,Detention center,,,0,0,0,0.0
Mississippi,Hancock,36D17CC7,Hancock County ICE facility,Detention center,,,1,0,0,0.0
Louisiana,Jackson,CBAA78B1,Jackson Parish ICE facility,Detention center,,,117,0,0,0.0
Alabama,LaSalle,C1F1063F,LaSalle ICE Processing Center - Jena,Detention center,,,91,0,0,0.0
Louisiana,LaSalle,6B038C38,LaSalle ICE Processing Center - Olla,Detention center,,,25,0,0,0.0
Louisiana,Natchitoches,6A61AEF6,Natchitoches Parish Jail,Detention center,,,0,0,0,0.0
Louisiana,Evangeline,D7E1A180,Pine Prairie ICE Processing Center,Detention center,,,87,0,0,0.0
Louisiana,Ouachita,AB5BCEB7,Richwood ICE facility,Detention center,,,129,0,0,0.0
Tennessee,Knox,49FFA89E,Roger D. Wilson Detention Facility,Detention center,,,0,0,0,0.0
Louisiana,Concordia,F9A99B35,River ICE facility,Detention center,,,57,0,0,0.0
Louisiana,Evangeline,449C37C5,South Louisiana ICE Processing Center,Detention center,,,30,0,0,0.0
Mississippi,Tallahatchie,3057F6D1,Tallahatchie County Correctional Facility,Detention center,,,0,0,0,0.0
Louisiana,Winn,DA7B3EE1,Winn ICE facility,Detention center,,,300,1,0,0.0
New York,Orange,05C46395,Orange County ICE facility,Detention center,,,2,0,0,0.0
Pennsylvania,Berks,5CA68CFB,Berks Family Residential ICE facility,Detention center,,,5,0,0,0.0
Pennsylvania,Cambria,6DB06620,Cambria County ICE facility,Detention center,,,14,0,0,0.0
Pennsylvania,Clinton,165F9BE8,Clinton County ICE facility,Detention center,,,66,0,0,0.0
Arizona,Pinal,4C17213B,Florence ICE facility,Detention center,,,119,0,0,0.0
Arizona,Pinal,B745C412,Eloy ICE facility,Detention center,,,421,0,0,0.0
Arizona,Pinal,6AD4DBC4,Florence ICE Service Processing Center,Detention center,,,102,0,0,0.0
Arizona,Pinal,6C84E68A,La Palma ICE facility,Detention center,,,767,0,0,0.0
Arizona,Maricopa,891B77EA,Phoenix ICE facility,Detention center,,,0,0,0,0.0
Nevada,Cache,4564EEF3,Cache County ICE facility,Detention center,,,15,0,0,0.0
Nevada,Clark,BF181774,Henderson ICE facility,Detention center,,,37,0,0,0.0
Nevada,Nye,775B5AB8,Nevada Southern ICE facility,Detention center,,,13,0,0,0.0
Washington,King,E9C380A8,SeaTac ICE detention center,Detention center,,,0,0,0,0.0
Texas,Brooks,78FB50E6,Brooks County Detention Center,Detention center,,,0,0,0,0.0
Texas,Burnet,C0517ADA,Burnet County ICE detention center,Detention center,,,0,0,0,0.0
Texas,Bexar,2F729933,Central Texas Detention Facility,Detention center,,,0,0,0,0.0
Texas,Hidalgo,8847B369,East Hidalgo Detention Center,Detention center,,,0,0,0,0.0
Texas,Willacy,F168D055,El Valle ICE facility,Detention center,,,189,0,0,0.0
Texas,McLennan,29644259,Jack Harwell ICE detention center,Detention center,,,0,0,0,0.0
Texas,Karnes,63BCDCF1,Karnes County Correctional ICE facility,Detention center,,,112,0,0,0.0
Texas,Karnes,0677CF2E,Karnes County Residential ICE facility,Detention center,,,207,0,0,0.0
Texas,Webb,D7541824,Laredo ICE facility,Detention center,,,19,0,0,0.0
Texas,La Salle,5E8273F1,La Salle County ICE facility,Detention center,,,11,0,0,0.0
Texas,Limestone,04B6A2A0,Limestone County ICE facility,Detention center,,,94,0,0,0.0
Texas,Cameron,3D42BEC0,Port Isabel ICE facility,Detention center,,,328,0,0,0.0
Texas,Webb,80E7613E,Rio Grande ICE facility,Detention center,,,192,0,0,0.0
Texas,Frio,71335196,South Texas Family Residential ICE facility,Detention center,,,258,0,0,0.0
Texas,Frio,084D4EFC,South Texas ICE Processing Center,Detention center,,,378,0,0,0.0
Texas,Williamson,35DB8B7D,Hutto Residential ICE facility,Detention center,,,11,0,0,0.0
Texas,Val Verde,322C7D53,Val Verde County Detention Facility,Detention center,,,0,0,0,0.0
Texas,Willacy,69E76EA8,Willacy County Regional Detention Facility,Detention center,,,0,0,0,0.0
California,Imperial,1A630514,Imperial Regional ICE facility,Detention center,,,82,0,0,0.0
California,San Diego,C31BD92C,Otay Mesa ICE facility,Detention center,,,238,1,0,0.0
California,San Luis Obispo,6A191CB7,San Luis Regional ICE facility,Detention center,,,84,0,0,0.0
California,Kern,3A9320CD,Golden State Annex ICE facility,Detention center,,,6,0,0,0.0
California,Kern,8D847451,Mesa Verde ICE Processing Facility,Detention center,,,60,0,0,0.0
California,Yuba,7FC7351B,Yuba County ICE facility,Detention center,,,7,0,0,0.0
Washington,Yamhill,3867C0A8,Sheridan federal prison,Detention center,,,0,0,0,0.0
Washington,Pierce,AD521141,Tacoma Northwest ICE facility,Detention center,,,34,0,0,0.0
Minnesota,Carver,0A1D2EB9,Carver County Jail,Detention center,,,0,0,0,0.0
Nebraska,Cass,74A92099,Cass County Jail,Detention center,,,0,0,0,0.0
Minnesota,Freeborn,A65FE627,Freeborn County ICE facility,Detention center,,,5,0,0,0.0
Nebraska,Hall,F2847A72,Hall County ICE facility,Detention center,,,2,0,0,0.0
Iowa,Hardin,82FC35DF,Hardin County ICE facility,Detention center,,,7,0,0,0.0
Minnesota,Kandiyohi,FB11A21F,Kandiyohi County ICE facility,Detention center,,,41,0,0,0.0
Iowa,Linn,0CC9744B,Linn County ICE facility,Detention center,,,2,0,0,0.0
Minnesota,Nobles,F31CA158,Nobles County ICE facility,Detention center,,,2,0,0,0.0
Nebraska,Phelps,170BD6E7,Phelps County ICE facility,Detention center,,,2,0,0,0.0
Iowa,Pottawattamie,F2E262FA,Pottawattamie County ICE facility,Detention center,,,2,0,0,0.0
Minnesota,Sherburne,22350722,Sherburne County ICE facility,Detention center,,,2,0,0,0.0
Nebraska,Hall,D5BADA2A,Hall County Jail,Detention center,,,0,0,0,0.0
Iowa,Story,A617652E,Story County Jail,Detention center,,,0,0,0,0.0
Virginia,Caroline,F6CB9B2C,Caroline ICE facility,Detention center,,,74,0,0,0.0
Virginia,Prince Edward,77DE3E60,Farmville ICE facility,Detention center,,,339,1,0,0.0
Arizona,Navajo,C9BADEE0,White Mountain Apache Department of Corrections,Reservation jail,,,9,0,0,0.0
Texas,Travis,907DB823,Austin federal prison halfway house,Federal halfway house,,,2,1,0,0.0
West Virginia,Summers,C0AF056D,Alderson federal prison,Federal prison,558.0,846.0,19,0,0,0.0
Alabama,Pickens,1BD69E3F,Aliceville federal prison,Federal prison,1090.0,1517.0,108,0,0,0.0
Pennsylvania,Union,964B6CFF,Allenwood federal prison complex,Federal prison,2558.0,3334.0,1031,1,0,0.0
Missouri,Greene,76D7970D,Alpha House of Springfield Inc,Federal halfway house,,,4,0,0,0.0
South Carolina,Florence,0314D961,Alston Wilkes federal halfway house,Federal halfway house,,,11,0,0,0.0
South Carolina,Richland,87331CE9,Alston Wilkes federal halfway house,Federal halfway house,,,4,1,0,0.0
North Carolina,Florence,F1A5DADB,Alston Wilkes federal halfway house,Federal halfway house,,,8,0,0,0.0
Montana,Yellowstone,E6101A4B,Alpha House federal prison halfway house,Federal halfway house,,,3,0,0,0.0
Ohio,Franklin,B5974D94,Alvis House federal halfway house,Federal halfway house,,,1,0,0,0.0
Kentucky,Boyd,1F9FE341,Ashland federal prison,Federal prison,964.0,1227.0,367,6,0,0.0
Georgia,Fulton,6DDB3F6B,Atlanta federal prison,Federal prison,1841.0,2118.0,265,2,0,0.0
California,Merced,D735C02F,Atwater federal prison,Federal prison,998.0,1124.0,396,0,0,0.0
Alabama,Baldwin,A23FAEBD,Baldwin County Jail halfway house,Federal halfway house,,,1,0,0,0.0
South Carolina,Greenville,A3EFC1DC,Bannum Place federal prison halfway house,Federal halfway house,,,5,0,0,0.0
Florida,Miami-Dade,C2FA4426,Banyan federal prison halfway house,Federal halfway house,,,3,0,0,0.0
Texas,Bastrop,6E4BB3D0,Bastrop federal prison,Federal prison,1227.0,1416.0,514,1,0,0.0
Texas,Jefferson,77921E78,Beaumont federal prison complex,Federal prison,4486.0,4918.0,2152,1,0,0.0
West Virginia,Raleigh,FC36921E,Beckley federal prison,Federal prison,1489.0,1635.0,246,0,0,0.0
California,Los Angeles,397D6044,Vinewood reentry center,Federal halfway house,,,3,0,0,0.0
California,Los Angeles,4355E315,Orion federal prison halfway house,Federal halfway house,,,9,0,0,0.0
Arizona,Maricopa,7C8F5563,Phoenix federal prison halfway house,Federal halfway house,,,5,1,0,0.0
South Carolina,Marlboro,0B83CE8D,Bennettsville federal prison,Federal prison,1311.0,1412.0,179,0,0,0.0
New Hampshire,Coos,B1965D2C,Berlin federal prison,Federal prison,647.0,750.0,37,0,0,0.0
Kentucky,Martin,076A30F8,Big Sandy federal prison,Federal prison,1302.0,1344.0,154,0,0,0.0
Texas,Howard,3C9050E6,Big Spring federal prison,Federal prison,1010.0,3340.0,815,3,0,0.0
California,Imperial,B750E7C0,Brawley federal prison halfway house,Federal halfway house,55.0,,11,1,0,0.0
New York,Kings,0DA580B0,Brooklyn Metropolitan Detention Center federal prison,Federal prison,1218.0,1716.0,365,1,0,0.0
Texas,Brazos,3083F29D,Bryan federal prison camp,Federal prison,524.0,904.0,107,0,0,0.0
North Carolina,Granville,2356D70A,Butner federal prison complex,Federal prison,3297.0,4728.0,1523,30,0,0.0
Pennsylvania,Wayne,9D616D1E,Canaan federal prison,Federal prison,1245.0,1313.0,358,0,0,0.0
Texas,Tarrant,0509C06D,Carswell federal prison medical center,Federal prison,1344.0,1664.0,782,6,0,0.0
Wyoming,Natrona,7DCFD425,Wyoming adult community corrections,Federal halfway house,,,6,0,0,0.0
North Dakota,Cass,48C87991,Cass County federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Illinois,Williamson,5C4D6444,Centerstone of Illinois federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Arizona,Pinal,75C5A856,Central Arizona Detention Center,Federal halfway house,,,1,0,0,0.0
Illinois,Cook,D0612058,Freedom Center federal prison halfway house,Federal halfway house,171.0,,10,0,0,0.0
Connecticut,New Haven,4801470B,Chase Center federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Michigan,Wayne,8ABD9962,Cherry Health federal prison halfway house,Federal halfway house,46.0,,12,0,0,0.0
Michigan,Kent,BFB6EB18,Cherry Health federal prison halfway house,Federal halfway house,46.0,,5,0,0,0.0
Illinois,Cook,81342E22,Chicago federal prison,Federal prison,529.0,653.0,310,0,0,0.0
Arkansas,Pulaski,7E6B06F7,City of Faith federal prison halfway house,Federal halfway house,104.0,,1,0,0,0.0
Florida,Sumter,9367C9DE,Coleman federal prison complex,Federal prison,5202.0,6150.0,937,5,0,0.0
Ohio,Mahoning,6E8287BA,Youngstown federal halfway house,Federal halfway house,,,4,0,0,0.0
Wyoming,Natrona,6F936465,Mills federal prison halfway house,Federal halfway house,,,3,0,0,0.0
South Dakota,Pennington,50AB6E19,Black Hills federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Pennsylvania,Philadelphia,3F2B251E,Luzerne federal prison halfway house,Federal halfway house,,,1,0,0,0.0
North Dakota,Cass,E3082451,Centre Inc. federal prison halfway house,Federal halfway house,,,8,0,0,0.0
North Dakota,Morton,5C909E65,Mandan federal prison halfway house,Federal halfway house,,,4,0,0,0.0
Delaware,New Hanover,C7928B23,Wilmington federal prison halfway house,Federal halfway house,,,7,0,0,0.0
Rhode Island,Providence,4E13064E,Pawtucket federal prison halfway house,Federal halfway house,,,4,0,0,0.0
New York,Erie,EF02F1A1,Buffalo federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Massachusetts,Suffolk,5F5C5BA8,Coolidge House federal prison halfway house,Federal halfway house,,,7,0,0,0.0
New York,Kings,25C84FA5,Brooklyn House federal prison halfway house,Federal halfway house,,,12,0,0,0.0
California,San Diego,BD1ACEB6,Ocean View federal prison halfway house,Federal halfway house,,,21,0,0,0.0
Texas,Smith,2E3FB086,County Rehabilitation Center federal prison halfway house,Federal halfway house,,,14,0,0,0.0
Texas,Bexar,EF583E70,Crosspoint Inc. federal prison halfway house,Federal halfway house,,,23,0,0,0.0
Georgia,Fulton,34E85D58,Dismas federal prison halfway house,Federal halfway house,,,7,0,0,0.0
Maryland,Allegany,94097749,Cumberland federal prison,Federal prison,1141.0,1261.0,420,0,0,0.0
Connecticut,Fairfield,01179C63,Danbury federal prison,Federal prison,793.0,1101.0,197,1,0,0.0
Massachusetts,Worcester,5DC62871,Devens federal medical center prison,Federal prison,737.0,1019.0,404,10,0,0.0
Tennessee,Davidson,69881A0F,Nashville federal prison halfway house,Federal halfway house,,,15,0,0,0.0
New Mexico,Dona Ana,F435C55C,Las Cruces federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Texas,Midland,A54E5037,Midland federal prison halfway house,Federal halfway house,,,19,0,0,0.0
Tennessee,Shelby,23CCC654,Memphis federal prison halfway house,Federal halfway house,,,22,0,0,0.0
Texas,El Paso,007C7C16,El Paso federal prison halfway house,Federal halfway house,,,8,0,0,0.0
Arizona,Pima,4438FBCF,Tucson federal prison halfway house,Federal halfway house,,,12,0,0,0.0
North Carolina,Guilford,0D55FDAF,Greensboro federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Mississippi,Forrest,4792E9B4,Hattiesburg federal prison halfway house,Federal halfway house,,,5,1,0,0.0
West Virginia,Kanawha,68B4F4EF,St. Albans federal prison halfway house,Federal halfway house,,,9,0,0,0.0
West Virginia,Harrison,A6EC7177,Clarksburg federal prison halfway house,Federal halfway house,,,8,0,0,0.0
New Mexico,Bernalillo,789B2A93,Albuquerque federal prison halfway house,Federal halfway house,117.0,,33,0,0,0.0
Florida,Orange,1B555D38,Orlando federal prison halfway house,Federal halfway house,,,5,0,0,0.0
Kentucky,Fayette,5E73F442,Lexington federal prison halfway house,Federal halfway house,,,15,0,0,0.0
Nebraska,Douglas,F67BB29B,Omaha federal prison halfway house,Federal halfway house,,,10,0,0,0.0
Alabama,Montgomery,1F10EB15,Montgomery federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Iowa,Woodbury,A13A7EB1,Sioux City federal prison halfway house,Federal halfway house,,,3,0,0,0.0
Georgia,Richmond,D37F77A5,Augusta federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Kentucky,Jefferson,69CD8C95,Louisville federal prison halfway house,Federal halfway house,,,5,0,0,0.0
Nebraska,Buffalo,4DA75FC8,Kearney federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Florida,Broward,42116B6D,Dania federal prison halfway house,Federal halfway house,,,10,0,0,0.0
Texas,Nueces,FF34E524,Corpus Christi federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Tennessee,Shelby,CA66932A,Memphis federal prisons halfway house,Federal halfway house,,,1,0,0,0.0
Georgia,Chatham,CA4DF696,Savannah federal prison halfway house,Federal halfway house,,,8,0,0,0.0
Texas,Val Verde,CB94171E,Del Rio federal prison halfway house,Federal halfway house,,,7,0,0,0.0
Missouri,St. Louis City,E9FA957F,Saint Louis federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Texas,Webb,0E572A80,Laredo federal prison halfway house,Federal halfway house,,,9,0,0,0.0
Kentucky,Clay,0E9C1E97,Manchester federal prison halfway house,Federal halfway house,,,12,0,0,0.0
California,Sacramento,7AAAE913,Sacramento Day Reporting Center federal prison halfway house,Federal halfway house,,,1,0,0,0.0
California,Alameda,766799A2,Dublin federal prison,Federal prison,904.0,1172.0,303,0,0,0.0
Minnesota,St. Louis,B7198E2F,Duluth federal prison,Federal prison,307.0,484.0,215,0,0,0.0
South Carolina,Edgefield,BF544CB8,Edgefield federal prison,Federal prison,1469.0,1717.0,256,3,0,0.0
Oklahoma,Canadian,1C0DA64C,El Reno federal prison,Federal prison,985.0,1241.0,614,1,0,0.0
Ohio,Columbiana,AEFAD137,Elkton federal prison,Federal prison,1374.0,2460.0,965,9,0,0.0
Colorado,Jefferson,F88BC32F,Englewood federal prison,Federal prison,963.0,1127.0,702,0,0,0.0
South Carolina,Hampton,23461C1F,Estill federal prison,Federal prison,110.0,240.0,2,0,0,0.0
New Jersey,Cumberland,80B3177B,Fairton federal prison,Federal prison,878.0,1146.0,302,1,0,0.0
Illinois,Sangamon,E2D6B488,Family Guidance Centers Inc. federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Pennsylvania,Dauphin,AA0251A0,Firetree LTD. federal prison halfway house,Federal halfway house,,,6,0,0,0.0
New York,Onondaga,9547876C,Firetree LTD. federal prison halfway house,Federal halfway house,,,4,0,0,0.0
Colorado,Fremont,3A870E46,Florence federal prison complex,Federal prison,2319.0,2567.0,1204,4,0,0.0
Arkansas,St. Francis,D70F5631,Forrest City federal prison complex,Federal prison,2592.0,3227.0,1187,2,0,0.0
New Jersey,Burlington,3266FC2B,Fort Dix federal prison,Federal prison,2761.0,3505.0,2029,2,0,0.0
Texas,Tarrant,FD83572D,Fort Worth federal prison medical center,Federal prison,1312.0,1562.0,767,14,0,0.0
California,Fresno,91E72C47,Fresno County Jail halfway house,Federal halfway house,,,1,0,0,0.0
Nevada,Clark,845073D6,Las Vegas federal prison halfway house,Federal halfway house,,,9,0,0,0.0
Texas,Cameron,C91C5825,Reality House federal prison halfway house,Federal halfway house,,,5,1,0,0.0
New York,Bronx,0A0E4529,Bronx federal prison halfway house,Federal halfway house,,,7,1,0,0.0
Alaska,Anchorage,3EA49203,Cordova Center federal prison halfway house,Federal halfway house,,,2,0,0,0.0
Utah,Salt Lake,CD525597,Salt Lake City federal prison halfway house,Federal halfway house,,,9,0,0,0.0
Texas,Hidalgo,B65508CF,Mid-Valley House federal prison halfway house,Federal halfway house,,,28,0,0,0.0
California,Los Angeles,E85D8949,El Monte federal prison halfway house,Federal halfway house,,,8,0,0,0.0
California,Alameda,0C7EAB2C,Oakland federal prison halfway house,Federal halfway house,,,4,0,0,0.0
California,Los Angeles,A94F3D85,Los Angeles federeal prison halfway house,Federal halfway house,,,8,0,0,0.0
Kansas,Leavenworth,662C31A9,Leavenworth federal prison halfway house,Federal halfway house,85.0,,30,0,0,0.0
California,San Francisco,9DD078C4,San Francisco federal prison halfway house,Federal halfway house,,,7,0,0,0.0
Virginia,Norfolk City,44F6B0DF,Ghent federal prison halfway house,Federal halfway house,,,3,0,0,0.0
West Virginia,Gilmer,2FFD169E,Gilmer federal prison,Federal prison,1508.0,1531.0,340,1,0,0.0
Montana,Cascade,5A19B0CF,Great Falls federal prison halfway house,Federal halfway house,,,11,0,0,0.0
Illinois,Bond,D2AB9EFA,Greenville federal prison,Federal prison,1185.0,1385.0,774,0,0,0.0
Puerto Rico,Guaynabo,B125AF35,Guaynabo federal prison,Federal prison,1249.0,1249.0,52,0,0,0.0
New Hampshire,Hillsborough,30420F1F,Manchester federal prison halfway house,Federal halfway house,,,20,0,0,0.0
West Virginia,Preston,F045082A,Hazelton federal prison complex,Federal prison,3321.0,3321.0,310,1,0,0.0
California,Lassen,C7F92EB7,Herlong federal prison,Federal prison,947.0,1043.0,276,0,0,0.0
Florida,Hillsborough,37B71951,Tampa federal prison halfway house,Federal halfway house,,,7,0,0,0.0
Hawaii,Honolulu,742E7682,Honolulu federal prison,Federal prison,287.0,465.0,10,0,0,0.0
New York,Albany,B5F37C32,Albany federal prison halfway house,Federal halfway house,38.0,,2,0,0,0.0
Texas,Harris,EBE874DC,Houston federal prison,Federal prison,527.0,816.0,206,0,0,0.0
Illinois,Peoria,548D6407,Human Services Center federal prison halfway house,Federal halfway house,,,7,0,0,0.0
Oregon,Jackson,A4CC5060,Jackson County federal prison halfway house,Federal halfway house,,,0,0,0,0.0
Georgia,Wayne,A0689104,Jesup federal prison,Federal prison,1364.0,1585.0,508,2,0,0.0
California,Alameda,622E82E0,Dublin federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Michigan,Calhoun,03D34C0E,Battle Creek federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Michigan,Kalamazoo,39F842C2,Kalamazoo federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Florida,Leon,9703A0BD,Tallahassee federal prison halfway house,Federal halfway house,,,1,0,0,0.0
Alabama,Baldwin,1600C8C4,Spanish Fort federal prison halfway house,Federal halfway house,60.0,,2,0,0,0.0
Florida,Duval,4EC5E0FC,Jacksonville federal prison halfway house,Federal halfway house,,,20,0,0,0.0
Florida,Escambia,5D13C221,Pensacola federal prison halfway house,Federal halfway house,,,6,0,0,0.0
Alabama,Jefferson,5EB9BF8C,Birmingham federal prison halfway house,Federal halfway house,70.0,,6,0,0,0.0
Pennsylvania,Philadelphia,7C489090,Philadelphia federal prison halfway house,Federal halfway house,66.0,,21,0,0,0.0
Texas,El Paso,64D517CF,La Tuna federal prison,Federal prison,896.0,896.0,555,2,0,0.0
North Dakota,Ramsey,37E238DB,Lake Region federal prison halfway house,Federal halfway house,,,4,0,0,0.0
Kansas,Leavenworth,41519526,Leavenworth federal prison,Federal prison,1529.0,1772.0,893,2,0,0.0
Virginia,Lee,AC1EC7D0,Lee federal prison,Federal prison,1279.0,1461.0,546,0,0,0.0
Pennsylvania,Union,7A0B240A,Lewisburg federal prison,Federal prison,958.0,1417.0,255,0,0,0.0
Kentucky,Fayette,6E9F6FEB,Lexington federal medical center,Federal prison,1160.0,1491.0,765,9,0,0.0
California,Santa Barbara,C8693F71,Lompoc federal prison complex,Federal prison,1956.0,2922.0,1039,5,0,0.0
Pennsylvania,Cambria,29C7B66E,Loretto federal prison,Federal prison,775.0,982.0,746,0,0,0.0
